frame,leg,theta1_deg,theta2_deg,theta3_deg,d_theta1_deg,d_theta2_deg,residual_deg,residual_steps,foot_x_mm,foot_y_mm,foot_z_mm,signed_reach_mm,status
G0193,R1,0.0000,81.0000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,124.4835,0.0000,-160.8111,124.4835,IK_OK
G0193,R2,0.0000,81.0000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,124.4835,0.0000,-160.8111,124.4835,IK_OK
G0193,R3,0.0000,81.0000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,124.4835,0.0000,-160.8111,124.4835,IK_OK
G0193,L1,0.0000,81.0000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,124.4835,0.0000,-160.8111,124.4835,IK_OK
G0193,L2,0.0000,81.0000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,124.4835,0.0000,-160.8111,124.4835,IK_OK
G0193,L3,0.0000,81.0000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,124.4835,0.0000,-160.8111,124.4835,IK_OK
G0194,R1,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0194,R2,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0194,R3,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0194,L1,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0194,L2,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0194,L3,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0195,R1,0.0000,81.0000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,124.4835,0.0000,-160.8111,124.4835,IK_OK
G0195,R2,0.0000,81.0000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,124.4835,0.0000,-160.8111,124.4835,IK_OK
G0195,R3,0.0000,81.0000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,124.4835,0.0000,-160.8111,124.4835,IK_OK
G0195,L1,0.0000,81.0000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,124.4835,0.0000,-160.8111,124.4835,IK_OK
G0195,L2,0.0000,81.0000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,124.4835,0.0000,-160.8111,124.4835,IK_OK
G0195,L3,0.0000,81.0000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,124.4835,0.0000,-160.8111,124.4835,IK_OK
G0196,R1,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0196,R2,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0196,R3,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0196,L1,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0196,L2,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0196,L3,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0197,R1,0.0000,81.0000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,124.4835,0.0000,-160.8111,124.4835,IK_OK
G0197,R2,0.0000,81.0000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,124.4835,0.0000,-160.8111,124.4835,IK_OK
G0197,R3,0.0000,81.0000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,124.4835,0.0000,-160.8111,124.4835,IK_OK
G0197,L1,0.0000,81.0000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,124.4835,0.0000,-160.8111,124.4835,IK_OK
G0197,L2,0.0000,81.0000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,124.4835,0.0000,-160.8111,124.4835,IK_OK
G0197,L3,0.0000,81.0000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,124.4835,0.0000,-160.8111,124.4835,IK_OK
G0198,R1,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0198,R2,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0198,R3,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0198,L1,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0198,L2,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0198,L3,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0199,R1,0.0000,81.0000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,124.4835,0.0000,-160.8111,124.4835,IK_OK
G0199,R2,0.0000,81.0000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,124.4835,0.0000,-160.8111,124.4835,IK_OK
G0199,R3,0.0000,81.0000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,124.4835,0.0000,-160.8111,124.4835,IK_OK
G0199,L1,0.0000,81.0000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,124.4835,0.0000,-160.8111,124.4835,IK_OK
G0199,L2,0.0000,81.0000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,124.4835,0.0000,-160.8111,124.4835,IK_OK
G0199,L3,0.0000,81.0000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,124.4835,0.0000,-160.8111,124.4835,IK_OK
G0200,R1,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0200,R2,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0200,R3,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0200,L1,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0200,L2,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0200,L3,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0201,R1,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0201,R2,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0201,R3,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0201,L1,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0201,L2,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0201,L3,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0202,R1,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0202,R2,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0202,R3,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0202,L1,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0202,L2,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0202,L3,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0203,R1,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0203,R2,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0203,R3,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0203,L1,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0203,L2,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0203,L3,0.0000,94.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,84.6638,0.0000,-175.6232,84.6638,IK_OK
G0204,R1,0.0000,40.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,209.1593,0.0000,-68.7130,209.1593,IK_OK
G0204,R2,0.0000,40.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,209.1593,0.0000,-68.7130,209.1593,IK_OK
G0204,R3,0.0000,40.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,209.1593,0.0000,-68.7130,209.1593,IK_OK
G0204,L1,0.0000,40.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,209.1593,0.0000,-68.7130,209.1593,IK_OK
G0204,L2,0.0000,40.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,209.1593,0.0000,-68.7130,209.1593,IK_OK
G0204,L3,0.0000,40.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,209.1593,0.0000,-68.7130,209.1593,IK_OK
G0205,R1,0.0000,40.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,209.1593,0.0000,-68.7130,209.1593,IK_OK
G0205,R2,0.0000,40.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,209.1593,0.0000,-68.7130,209.1593,IK_OK
G0205,R3,0.0000,40.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,209.1593,0.0000,-68.7130,209.1593,IK_OK
G0205,L1,0.0000,40.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,209.1593,0.0000,-68.7130,209.1593,IK_OK
G0205,L2,0.0000,40.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,209.1593,0.0000,-68.7130,209.1593,IK_OK
G0205,L3,0.0000,40.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,209.1593,0.0000,-68.7130,209.1593,IK_OK
G0206,R1,13.5000,81.0000,-30.0000,9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,121.0440,29.0601,-160.8111,124.4835,IK_OK
G0206,R2,-13.5000,54.0000,-30.0000,-9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,-44.0045,-105.8370,188.5000,IK_OK
G0206,R3,13.5000,81.0000,-30.0000,9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,121.0440,29.0601,-160.8111,124.4835,IK_OK
G0206,L1,-13.5000,54.0000,-30.0000,-9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,-44.0045,-105.8370,188.5000,IK_OK
G0206,L2,13.5000,81.0000,-30.0000,9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,121.0440,29.0601,-160.8111,124.4835,IK_OK
G0206,L3,-13.5000,54.0000,-30.0000,-9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,-44.0045,-105.8370,188.5000,IK_OK
G0207,R1,13.5000,54.0000,-30.0000,9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,44.0045,-105.8370,188.5000,IK_OK
G0207,R2,-13.5000,54.0000,-30.0000,-9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,-44.0045,-105.8370,188.5000,IK_OK
G0207,R3,13.5000,54.0000,-30.0000,9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,44.0045,-105.8370,188.5000,IK_OK
G0207,L1,-13.5000,54.0000,-30.0000,-9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,-44.0045,-105.8370,188.5000,IK_OK
G0207,L2,13.5000,54.0000,-30.0000,9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,44.0045,-105.8370,188.5000,IK_OK
G0207,L3,-13.5000,54.0000,-30.0000,-9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,-44.0045,-105.8370,188.5000,IK_OK
G0208,R1,-13.5000,54.0000,-30.0000,-9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,-44.0045,-105.8370,188.5000,IK_OK
G0208,R2,13.5000,81.0000,-30.0000,9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,121.0440,29.0601,-160.8111,124.4835,IK_OK
G0208,R3,-13.5000,54.0000,-30.0000,-9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,-44.0045,-105.8370,188.5000,IK_OK
G0208,L1,13.5000,81.0000,-30.0000,9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,121.0440,29.0601,-160.8111,124.4835,IK_OK
G0208,L2,-13.5000,54.0000,-30.0000,-9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,-44.0045,-105.8370,188.5000,IK_OK
G0208,L3,13.5000,81.0000,-30.0000,9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,121.0440,29.0601,-160.8111,124.4835,IK_OK
G0209,R1,-13.5000,54.0000,-30.0000,-9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,-44.0045,-105.8370,188.5000,IK_OK
G0209,R2,13.5000,54.0000,-30.0000,9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,44.0045,-105.8370,188.5000,IK_OK
G0209,R3,-13.5000,54.0000,-30.0000,-9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,-44.0045,-105.8370,188.5000,IK_OK
G0209,L1,13.5000,54.0000,-30.0000,9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,44.0045,-105.8370,188.5000,IK_OK
G0209,L2,-13.5000,54.0000,-30.0000,-9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,-44.0045,-105.8370,188.5000,IK_OK
G0209,L3,13.5000,54.0000,-30.0000,9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,44.0045,-105.8370,188.5000,IK_OK
G0210,R1,13.5000,81.0000,-30.0000,9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,121.0440,29.0601,-160.8111,124.4835,IK_OK
G0210,R2,-13.5000,54.0000,-30.0000,-9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,-44.0045,-105.8370,188.5000,IK_OK
G0210,R3,13.5000,81.0000,-30.0000,9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,121.0440,29.0601,-160.8111,124.4835,IK_OK
G0210,L1,-13.5000,54.0000,-30.0000,-9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,-44.0045,-105.8370,188.5000,IK_OK
G0210,L2,13.5000,81.0000,-30.0000,9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,121.0440,29.0601,-160.8111,124.4835,IK_OK
G0210,L3,-13.5000,54.0000,-30.0000,-9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,-44.0045,-105.8370,188.5000,IK_OK
G0211,R1,13.5000,54.0000,-30.0000,9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,44.0045,-105.8370,188.5000,IK_OK
G0211,R2,-13.5000,54.0000,-30.0000,-9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,-44.0045,-105.8370,188.5000,IK_OK
G0211,R3,13.5000,54.0000,-30.0000,9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,44.0045,-105.8370,188.5000,IK_OK
G0211,L1,-13.5000,54.0000,-30.0000,-9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,-44.0045,-105.8370,188.5000,IK_OK
G0211,L2,13.5000,54.0000,-30.0000,9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,44.0045,-105.8370,188.5000,IK_OK
G0211,L3,-13.5000,54.0000,-30.0000,-9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,-44.0045,-105.8370,188.5000,IK_OK
G0212,R1,-13.5000,54.0000,-30.0000,-9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,-44.0045,-105.8370,188.5000,IK_OK
G0212,R2,13.5000,81.0000,-30.0000,9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,121.0440,29.0601,-160.8111,124.4835,IK_OK
G0212,R3,-13.5000,54.0000,-30.0000,-9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,-44.0045,-105.8370,188.5000,IK_OK
G0212,L1,13.5000,81.0000,-30.0000,9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,121.0440,29.0601,-160.8111,124.4835,IK_OK
G0212,L2,-13.5000,54.0000,-30.0000,-9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,-44.0045,-105.8370,188.5000,IK_OK
G0212,L3,13.5000,81.0000,-30.0000,9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,121.0440,29.0601,-160.8111,124.4835,IK_OK
G0213,R1,-13.5000,54.0000,-30.0000,-9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,-44.0045,-105.8370,188.5000,IK_OK
G0213,R2,13.5000,54.0000,-30.0000,9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,44.0045,-105.8370,188.5000,IK_OK
G0213,R3,-13.5000,54.0000,-30.0000,-9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,-44.0045,-105.8370,188.5000,IK_OK
G0213,L1,13.5000,54.0000,-30.0000,9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,44.0045,-105.8370,188.5000,IK_OK
G0213,L2,-13.5000,54.0000,-30.0000,-9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,-44.0045,-105.8370,188.5000,IK_OK
G0213,L3,13.5000,54.0000,-30.0000,9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,44.0045,-105.8370,188.5000,IK_OK
G0214,R1,13.5000,81.0000,-30.0000,9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,121.0440,29.0601,-160.8111,124.4835,IK_OK
G0214,R2,-13.5000,54.0000,-30.0000,-9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,-44.0045,-105.8370,188.5000,IK_OK
G0214,R3,13.5000,81.0000,-30.0000,9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,121.0440,29.0601,-160.8111,124.4835,IK_OK
G0214,L1,-13.5000,54.0000,-30.0000,-9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,-44.0045,-105.8370,188.5000,IK_OK
G0214,L2,13.5000,81.0000,-30.0000,9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,121.0440,29.0601,-160.8111,124.4835,IK_OK
G0214,L3,-13.5000,54.0000,-30.0000,-9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,-44.0045,-105.8370,188.5000,IK_OK
G0215,R1,13.5000,54.0000,-30.0000,9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,44.0045,-105.8370,188.5000,IK_OK
G0215,R2,-13.5000,54.0000,-30.0000,-9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,-44.0045,-105.8370,188.5000,IK_OK
G0215,R3,13.5000,54.0000,-30.0000,9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,44.0045,-105.8370,188.5000,IK_OK
G0215,L1,-13.5000,54.0000,-30.0000,-9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,-44.0045,-105.8370,188.5000,IK_OK
G0215,L2,13.5000,54.0000,-30.0000,9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,44.0045,-105.8370,188.5000,IK_OK
G0215,L3,-13.5000,54.0000,-30.0000,-9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,-44.0045,-105.8370,188.5000,IK_OK
G0216,R1,-13.5000,54.0000,-30.0000,-9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,-44.0045,-105.8370,188.5000,IK_OK
G0216,R2,13.5000,81.0000,-30.0000,9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,121.0440,29.0601,-160.8111,124.4835,IK_OK
G0216,R3,-13.5000,54.0000,-30.0000,-9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,-44.0045,-105.8370,188.5000,IK_OK
G0216,L1,13.5000,81.0000,-30.0000,9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,121.0440,29.0601,-160.8111,124.4835,IK_OK
G0216,L2,-13.5000,54.0000,-30.0000,-9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,-44.0045,-105.8370,188.5000,IK_OK
G0216,L3,13.5000,81.0000,-30.0000,9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,121.0440,29.0601,-160.8111,124.4835,IK_OK
G0217,R1,-13.5000,54.0000,-30.0000,-9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,-44.0045,-105.8370,188.5000,IK_OK
G0217,R2,13.5000,54.0000,-30.0000,9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,44.0045,-105.8370,188.5000,IK_OK
G0217,R3,-13.5000,54.0000,-30.0000,-9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,-44.0045,-105.8370,188.5000,IK_OK
G0217,L1,13.5000,54.0000,-30.0000,9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,44.0045,-105.8370,188.5000,IK_OK
G0217,L2,-13.5000,54.0000,-30.0000,-9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,-44.0045,-105.8370,188.5000,IK_OK
G0217,L3,13.5000,54.0000,-30.0000,9.536743e-07,0.000000e+00,9.536743e-07,7.064254e-06,183.2917,44.0045,-105.8370,188.5000,IK_OK
G0218,R1,0.0000,40.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,209.1593,0.0000,-68.7130,209.1593,IK_OK
G0218,R2,0.0000,40.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,209.1593,0.0000,-68.7130,209.1593,IK_OK
G0218,R3,0.0000,40.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,209.1593,0.0000,-68.7130,209.1593,IK_OK
G0218,L1,0.0000,40.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,209.1593,0.0000,-68.7130,209.1593,IK_OK
G0218,L2,0.0000,40.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,209.1593,0.0000,-68.7130,209.1593,IK_OK
G0218,L3,0.0000,40.5000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,209.1593,0.0000,-68.7130,209.1593,IK_OK
G0219,R1,0.0000,0.0000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,213.7345,0.0000,56.3116,213.7345,IK_OK
G0219,R2,0.0000,0.0000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,213.7345,0.0000,56.3116,213.7345,IK_OK
G0219,R3,0.0000,0.0000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,213.7345,0.0000,56.3116,213.7345,IK_OK
G0219,L1,0.0000,0.0000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,213.7345,0.0000,56.3116,213.7345,IK_OK
G0219,L2,0.0000,0.0000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,213.7345,0.0000,56.3116,213.7345,IK_OK
G0219,L3,0.0000,0.0000,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,213.7345,0.0000,56.3116,213.7345,IK_OK
G0220,R1,0.0000,-47.2500,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,117.2226,0.0000,164.3328,117.2226,IK_OK
G0220,R2,0.0000,-47.2500,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,117.2226,0.0000,164.3328,117.2226,IK_OK
G0220,R3,0.0000,-47.2500,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,117.2226,0.0000,164.3328,117.2226,IK_OK
G0220,L1,0.0000,-47.2500,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,117.2226,0.0000,164.3328,117.2226,IK_OK
G0220,L2,0.0000,-47.2500,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,117.2226,0.0000,164.3328,117.2226,IK_OK
G0220,L3,0.0000,-47.2500,-30.0000,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,117.2226,0.0000,164.3328,117.2226,IK_OK
